Supplier,Direction,SOC,TempLabel,TempLow,Value,,AUTO-GENERATED — do not edit. Fill the PM_<Supplier> tabs; this sheet flattens them. Save As CSV UTF-8 → powermaps.csv
NETC,Charge,70-80%,20<T≤25,20,,,
NETC,Charge,80-90%,20<T≤25,20,,,
NETC,Charge,90-95%,20<T≤25,20,,,
NETC,Charge,95-100%,20<T≤25,20,,,
NETC,Charge,0-10%,25<T≤30,25,,,
NETC,Charge,10-20%,25<T≤30,25,,,
NETC,Charge,20-30%,25<T≤30,25,,,
NETC,Charge,30-40%,25<T≤30,25,,,
NETC,Charge,40-50%,25<T≤30,25,,,
NETC,Charge,50-60%,25<T≤30,25,,,
NETC,Charge,60-70%,25<T≤30,25,,,
NETC,Charge,70-80%,25<T≤30,25,,,
NETC,Charge,80-90%,25<T≤30,25,,,
NETC,Charge,90-95%,25<T≤30,25,,,
NETC,Charge,95-100%,25<T≤30,25,,,
NETC,Charge,0-10%,30<T≤35,30,,,
NETC,Charge,10-20%,30<T≤35,30,,,
NETC,Charge,20-30%,30<T≤35,30,,,
NETC,Charge,30-40%,30<T≤35,30,,,
NETC,Charge,40-50%,30<T≤35,30,,,
NETC,Charge,50-60%,30<T≤35,30,,,
NETC,Charge,60-70%,30<T≤35,30,,,
NETC,Charge,70-80%,30<T≤35,30,,,
NETC,Charge,80-90%,30<T≤35,30,,,
NETC,Charge,90-95%,30<T≤35,30,,,
NETC,Charge,95-100%,30<T≤35,30,,,
NETC,Charge,0-10%,35<T≤40,35,,,
NETC,Charge,10-20%,35<T≤40,35,,,
NETC,Charge,20-30%,35<T≤40,35,,,
NETC,Charge,30-40%,35<T≤40,35,,,
NETC,Charge,40-50%,35<T≤40,35,,,
NETC,Charge,50-60%,35<T≤40,35,,,
NETC,Charge,60-70%,35<T≤40,35,,,
NETC,Charge,70-80%,35<T≤40,35,,,
NETC,Charge,80-90%,35<T≤40,35,,,
NETC,Charge,90-95%,35<T≤40,35,,,
NETC,Charge,95-100%,35<T≤40,35,,,
NETC,Charge,0-10%,40<T≤45,40,,,
NETC,Charge,10-20%,40<T≤45,40,,,
NETC,Charge,20-30%,40<T≤45,40,,,
NETC,Charge,30-40%,40<T≤45,40,,,
NETC,Charge,40-50%,40<T≤45,40,,,
NETC,Charge,50-60%,40<T≤45,40,,,
NETC,Charge,60-70%,40<T≤45,40,,,
NETC,Charge,70-80%,40<T≤45,40,,,
NETC,Charge,80-90%,40<T≤45,40,,,
NETC,Charge,90-95%,40<T≤45,40,,,
NETC,Charge,95-100%,40<T≤45,40,,,
NETC,Charge,0-10%,45<T≤50,45,,,
NETC,Charge,10-20%,45<T≤50,45,,,
NETC,Charge,20-30%,45<T≤50,45,,,
NETC,Charge,30-40%,45<T≤50,45,,,
NETC,Charge,40-50%,45<T≤50,45,,,
NETC,Charge,50-60%,45<T≤50,45,,,
NETC,Charge,60-70%,45<T≤50,45,,,
NETC,Charge,70-80%,45<T≤50,45,,,
NETC,Charge,80-90%,45<T≤50,45,,,
NETC,Charge,90-95%,45<T≤50,45,,,
NETC,Charge,95-100%,45<T≤50,45,,,
NETC,Charge,0-10%,50<T≤55,50,,,
NETC,Charge,10-20%,50<T≤55,50,,,
NETC,Charge,20-30%,50<T≤55,50,,,
NETC,Charge,30-40%,50<T≤55,50,,,
NETC,Charge,40-50%,50<T≤55,50,,,
NETC,Charge,50-60%,50<T≤55,50,,,
NETC,Charge,60-70%,50<T≤55,50,,,
NETC,Charge,70-80%,50<T≤55,50,,,
NETC,Charge,80-90%,50<T≤55,50,,,
NETC,Charge,90-95%,50<T≤55,50,,,
NETC,Charge,95-100%,50<T≤55,50,,,
NETC,Charge,0-10%,55<T≤60,55,,,
NETC,Charge,10-20%,55<T≤60,55,,,
NETC,Charge,20-30%,55<T≤60,55,,,
NETC,Charge,30-40%,55<T≤60,55,,,
NETC,Charge,40-50%,55<T≤60,55,,,
NETC,Charge,50-60%,55<T≤60,55,,,
NETC,Charge,60-70%,55<T≤60,55,,,
NETC,Charge,70-80%,55<T≤60,55,,,
NETC,Charge,80-90%,55<T≤60,55,,,
NETC,Charge,90-95%,55<T≤60,55,,,
NETC,Charge,95-100%,55<T≤60,55,,,
NETC,Discharge,0-10%,-30≤T<-25,-30,,,
NETC,Discharge,10-20%,-30≤T<-25,-30,,,
NETC,Discharge,20-30%,-30≤T<-25,-30,,,
NETC,Discharge,30-40%,-30≤T<-25,-30,,,
NETC,Discharge,40-50%,-30≤T<-25,-30,,,
NETC,Discharge,50-60%,-30≤T<-25,-30,,,
NETC,Discharge,60-70%,-30≤T<-25,-30,,,
NETC,Discharge,70-80%,-30≤T<-25,-30,,,
NETC,Discharge,80-90%,-30≤T<-25,-30,,,
NETC,Discharge,90-100%,-30≤T<-25,-30,,,
NETC,Discharge,0-10%,-25≤T<-20,-25,,,
NETC,Discharge,10-20%,-25≤T<-20,-25,,,
NETC,Discharge,20-30%,-25≤T<-20,-25,,,
NETC,Discharge,30-40%,-25≤T<-20,-25,,,
NETC,Discharge,40-50%,-25≤T<-20,-25,,,
NETC,Discharge,50-60%,-25≤T<-20,-25,,,
NETC,Discharge,60-70%,-25≤T<-20,-25,,,
NETC,Discharge,70-80%,-25≤T<-20,-25,,,
NETC,Discharge,80-90%,-25≤T<-20,-25,,,
NETC,Discharge,90-100%,-25≤T<-20,-25,,,
NETC,Discharge,0-10%,-20≤T<-15,-20,,,
NETC,Discharge,10-20%,-20≤T<-15,-20,,,
NETC,Discharge,20-30%,-20≤T<-15,-20,,,
NETC,Discharge,30-40%,-20≤T<-15,-20,,,
NETC,Discharge,40-50%,-20≤T<-15,-20,,,
NETC,Discharge,50-60%,-20≤T<-15,-20,,,
NETC,Discharge,60-70%,-20≤T<-15,-20,,,
NETC,Discharge,70-80%,-20≤T<-15,-20,,,
NETC,Discharge,80-90%,-20≤T<-15,-20,,,
NETC,Discharge,90-100%,-20≤T<-15,-20,,,
NETC,Discharge,0-10%,-15≤T<-10,-15,,,
NETC,Discharge,10-20%,-15≤T<-10,-15,,,
NETC,Discharge,20-30%,-15≤T<-10,-15,,,
NETC,Discharge,30-40%,-15≤T<-10,-15,,,
NETC,Discharge,40-50%,-15≤T<-10,-15,,,
NETC,Discharge,50-60%,-15≤T<-10,-15,,,
NETC,Discharge,60-70%,-15≤T<-10,-15,,,
NETC,Discharge,70-80%,-15≤T<-10,-15,,,
NETC,Discharge,80-90%,-15≤T<-10,-15,,,
NETC,Discharge,90-100%,-15≤T<-10,-15,,,
NETC,Discharge,0-10%,-10≤T<-5,-10,,,
NETC,Discharge,10-20%,-10≤T<-5,-10,,,
NETC,Discharge,20-30%,-10≤T<-5,-10,,,
NETC,Discharge,30-40%,-10≤T<-5,-10,,,
NETC,Discharge,40-50%,-10≤T<-5,-10,,,
NETC,Discharge,50-60%,-10≤T<-5,-10,,,
NETC,Discharge,60-70%,-10≤T<-5,-10,,,
NETC,Discharge,70-80%,-10≤T<-5,-10,,,
NETC,Discharge,80-90%,-10≤T<-5,-10,,,
NETC,Discharge,90-100%,-10≤T<-5,-10,,,
NETC,Discharge,0-10%,-5≤T<0,-5,,,
NETC,Discharge,10-20%,-5≤T<0,-5,,,
NETC,Discharge,20-30%,-5≤T<0,-5,,,
NETC,Discharge,30-40%,-5≤T<0,-5,,,
NETC,Discharge,40-50%,-5≤T<0,-5,,,
NETC,Discharge,50-60%,-5≤T<0,-5,,,
NETC,Discharge,60-70%,-5≤T<0,-5,,,
NETC,Discharge,70-80%,-5≤T<0,-5,,,
NETC,Discharge,80-90%,-5≤T<0,-5,,,
NETC,Discharge,90-100%,-5≤T<0,-5,,,
NETC,Discharge,0-10%,0≤T<5,0,,,
NETC,Discharge,10-20%,0≤T<5,0,,,
NETC,Discharge,20-30%,0≤T<5,0,,,
NETC,Discharge,30-40%,0≤T<5,0,,,
NETC,Discharge,40-50%,0≤T<5,0,,,
NETC,Discharge,50-60%,0≤T<5,0,,,
NETC,Discharge,60-70%,0≤T<5,0,,,
NETC,Discharge,70-80%,0≤T<5,0,,,
NETC,Discharge,80-90%,0≤T<5,0,,,
NETC,Discharge,90-100%,0≤T<5,0,,,
NETC,Discharge,0-10%,5<T≤10,5,,,
NETC,Discharge,10-20%,5<T≤10,5,,,
NETC,Discharge,20-30%,5<T≤10,5,,,
NETC,Discharge,30-40%,5<T≤10,5,,,
NETC,Discharge,40-50%,5<T≤10,5,,,
NETC,Discharge,50-60%,5<T≤10,5,,,
NETC,Discharge,60-70%,5<T≤10,5,,,
NETC,Discharge,70-80%,5<T≤10,5,,,
NETC,Discharge,80-90%,5<T≤10,5,,,
NETC,Discharge,90-100%,5<T≤10,5,,,
NETC,Discharge,0-10%,10<T≤15,10,,,
NETC,Discharge,10-20%,10<T≤15,10,,,
NETC,Discharge,20-30%,10<T≤15,10,,,
NETC,Discharge,30-40%,10<T≤15,10,,,
NETC,Discharge,40-50%,10<T≤15,10,,,
NETC,Discharge,50-60%,10<T≤15,10,,,
NETC,Discharge,60-70%,10<T≤15,10,,,
NETC,Discharge,70-80%,10<T≤15,10,,,
NETC,Discharge,80-90%,10<T≤15,10,,,
NETC,Discharge,90-100%,10<T≤15,10,,,
NETC,Discharge,0-10%,15<T≤20,15,,,
NETC,Discharge,10-20%,15<T≤20,15,,,
NETC,Discharge,20-30%,15<T≤20,15,,,
NETC,Discharge,30-40%,15<T≤20,15,,,
NETC,Discharge,40-50%,15<T≤20,15,,,
NETC,Discharge,50-60%,15<T≤20,15,,,
NETC,Discharge,60-70%,15<T≤20,15,,,
NETC,Discharge,70-80%,15<T≤20,15,,,
NETC,Discharge,80-90%,15<T≤20,15,,,
NETC,Discharge,90-100%,15<T≤20,15,,,
NETC,Discharge,0-10%,20<T≤25,20,,,
NETC,Discharge,10-20%,20<T≤25,20,,,
NETC,Discharge,20-30%,20<T≤25,20,,,
NETC,Discharge,30-40%,20<T≤25,20,,,
NETC,Discharge,40-50%,20<T≤25,20,,,
NETC,Discharge,50-60%,20<T≤25,20,,,
NETC,Discharge,60-70%,20<T≤25,20,,,
NETC,Discharge,70-80%,20<T≤25,20,,,
NETC,Discharge,80-90%,20<T≤25,20,,,
NETC,Discharge,90-100%,20<T≤25,20,,,
NETC,Discharge,0-10%,25<T≤30,25,,,
NETC,Discharge,10-20%,25<T≤30,25,,,
NETC,Discharge,20-30%,25<T≤30,25,,,
NETC,Discharge,30-40%,25<T≤30,25,,,
NETC,Discharge,40-50%,25<T≤30,25,,,
NETC,Discharge,50-60%,25<T≤30,25,,,
NETC,Discharge,60-70%,25<T≤30,25,,,
NETC,Discharge,70-80%,25<T≤30,25,,,
NETC,Discharge,80-90%,25<T≤30,25,,,
NETC,Discharge,90-100%,25<T≤30,25,,,
NETC,Discharge,0-10%,30<T≤35,30,,,
NETC,Discharge,10-20%,30<T≤35,30,,,
NETC,Discharge,20-30%,30<T≤35,30,,,
NETC,Discharge,30-40%,30<T≤35,30,,,
NETC,Discharge,40-50%,30<T≤35,30,,,
NETC,Discharge,50-60%,30<T≤35,30,,,
NETC,Discharge,60-70%,30<T≤35,30,,,
NETC,Discharge,70-80%,30<T≤35,30,,,
NETC,Discharge,80-90%,30<T≤35,30,,,
NETC,Discharge,90-100%,30<T≤35,30,,,
NETC,Discharge,0-10%,35<T≤40,35,,,
NETC,Discharge,10-20%,35<T≤40,35,,,
NETC,Discharge,20-30%,35<T≤40,35,,,
NETC,Discharge,30-40%,35<T≤40,35,,,
NETC,Discharge,40-50%,35<T≤40,35,,,
NETC,Discharge,50-60%,35<T≤40,35,,,
NETC,Discharge,60-70%,35<T≤40,35,,,
NETC,Discharge,70-80%,35<T≤40,35,,,
NETC,Discharge,80-90%,35<T≤40,35,,,
NETC,Discharge,90-100%,35<T≤40,35,,,
NETC,Discharge,0-10%,40<T≤45,40,,,
NETC,Discharge,10-20%,40<T≤45,40,,,
NETC,Discharge,20-30%,40<T≤45,40,,,
NETC,Discharge,30-40%,40<T≤45,40,,,
NETC,Discharge,40-50%,40<T≤45,40,,,
NETC,Discharge,50-60%,40<T≤45,40,,,
NETC,Discharge,60-70%,40<T≤45,40,,,
NETC,Discharge,70-80%,40<T≤45,40,,,
NETC,Discharge,80-90%,40<T≤45,40,,,
NETC,Discharge,90-100%,40<T≤45,40,,,
NETC,Discharge,0-10%,45<T≤50,45,,,
NETC,Discharge,10-20%,45<T≤50,45,,,
NETC,Discharge,20-30%,45<T≤50,45,,,
NETC,Discharge,30-40%,45<T≤50,45,,,
NETC,Discharge,40-50%,45<T≤50,45,,,
NETC,Discharge,50-60%,45<T≤50,45,,,
NETC,Discharge,60-70%,45<T≤50,45,,,
NETC,Discharge,70-80%,45<T≤50,45,,,
NETC,Discharge,80-90%,45<T≤50,45,,,
NETC,Discharge,90-100%,45<T≤50,45,,,
NETC,Discharge,0-10%,50<T≤55,50,,,
NETC,Discharge,10-20%,50<T≤55,50,,,
NETC,Discharge,20-30%,50<T≤55,50,,,
NETC,Discharge,30-40%,50<T≤55,50,,,
NETC,Discharge,40-50%,50<T≤55,50,,,
NETC,Discharge,50-60%,50<T≤55,50,,,
NETC,Discharge,60-70%,50<T≤55,50,,,
NETC,Discharge,70-80%,50<T≤55,50,,,
NETC,Discharge,80-90%,50<T≤55,50,,,
NETC,Discharge,90-100%,50<T≤55,50,,,
NETC,Discharge,0-10%,55<T≤60,55,,,
NETC,Discharge,10-20%,55<T≤60,55,,,
NETC,Discharge,20-30%,55<T≤60,55,,,
NETC,Discharge,30-40%,55<T≤60,55,,,
NETC,Discharge,40-50%,55<T≤60,55,,,
NETC,Discharge,50-60%,55<T≤60,55,,,
NETC,Discharge,60-70%,55<T≤60,55,,,
NETC,Discharge,70-80%,55<T≤60,55,,,
NETC,Discharge,80-90%,55<T≤60,55,,,
NETC,Discharge,90-100%,55<T≤60,55,,,
CNET - Lishen,Charge,0-10%,T≤0,0,,,
CNET - Lishen,Charge,10-20%,T≤0,0,,,
CNET - Lishen,Charge,20-30%,T≤0,0,,,
CNET - Lishen,Charge,30-40%,T≤0,0,,,
CNET - Lishen,Charge,40-50%,T≤0,0,,,
CNET - Lishen,Charge,50-60%,T≤0,0,,,
CNET - Lishen,Charge,60-70%,T≤0,0,,,
CNET - Lishen,Charge,70-80%,T≤0,0,,,
CNET - Lishen,Charge,80-90%,T≤0,0,,,
CNET - Lishen,Charge,90-95%,T≤0,0,,,
CNET - Lishen,Charge,95-100%,T≤0,0,,,
CNET - Lishen,Charge,0-10%,0<T≤5,0,,,
CNET - Lishen,Charge,10-20%,0<T≤5,0,,,
CNET - Lishen,Charge,20-30%,0<T≤5,0,,,
CNET - Lishen,Charge,30-40%,0<T≤5,0,,,
CNET - Lishen,Charge,40-50%,0<T≤5,0,,,
CNET - Lishen,Charge,50-60%,0<T≤5,0,,,
CNET - Lishen,Charge,60-70%,0<T≤5,0,,,
CNET - Lishen,Charge,70-80%,0<T≤5,0,,,
CNET - Lishen,Charge,80-90%,0<T≤5,0,,,
CNET - Lishen,Charge,90-95%,0<T≤5,0,,,
CNET - Lishen,Charge,95-100%,0<T≤5,0,,,
CNET - Lishen,Charge,0-10%,5<T≤10,5,,,
CNET - Lishen,Charge,10-20%,5<T≤10,5,,,
CNET - Lishen,Charge,20-30%,5<T≤10,5,,,
CNET - Lishen,Charge,30-40%,5<T≤10,5,,,
CNET - Lishen,Charge,40-50%,5<T≤10,5,,,
CNET - Lishen,Charge,50-60%,5<T≤10,5,,,
CNET - Lishen,Charge,60-70%,5<T≤10,5,,,
CNET - Lishen,Charge,70-80%,5<T≤10,5,,,
CNET - Lishen,Charge,80-90%,5<T≤10,5,,,
CNET - Lishen,Charge,90-95%,5<T≤10,5,,,
CNET - Lishen,Charge,95-100%,5<T≤10,5,,,
CNET - Lishen,Charge,0-10%,10<T≤15,10,,,
CNET - Lishen,Charge,10-20%,10<T≤15,10,,,
CNET - Lishen,Charge,20-30%,10<T≤15,10,,,
CNET - Lishen,Charge,30-40%,10<T≤15,10,,,
CNET - Lishen,Charge,40-50%,10<T≤15,10,,,
CNET - Lishen,Charge,50-60%,10<T≤15,10,,,
CNET - Lishen,Charge,60-70%,10<T≤15,10,,,
CNET - Lishen,Charge,70-80%,10<T≤15,10,,,
CNET - Lishen,Charge,80-90%,10<T≤15,10,,,
CNET - Lishen,Charge,90-95%,10<T≤15,10,,,
CNET - Lishen,Charge,95-100%,10<T≤15,10,,,
CNET - Lishen,Charge,0-10%,15<T≤20,15,,,
CNET - Lishen,Charge,10-20%,15<T≤20,15,,,
CNET - Lishen,Charge,20-30%,15<T≤20,15,,,
CNET - Lishen,Charge,30-40%,15<T≤20,15,,,
CNET - Lishen,Charge,40-50%,15<T≤20,15,,,
CNET - Lishen,Charge,50-60%,15<T≤20,15,,,
CNET - Lishen,Charge,60-70%,15<T≤20,15,,,
CNET - Lishen,Charge,70-80%,15<T≤20,15,,,
CNET - Lishen,Charge,80-90%,15<T≤20,15,,,
CNET - Lishen,Charge,90-95%,15<T≤20,15,,,
CNET - Lishen,Charge,95-100%,15<T≤20,15,,,
CNET - Lishen,Charge,0-10%,20<T≤25,20,,,
CNET - Lishen,Charge,10-20%,20<T≤25,20,,,
CNET - Lishen,Charge,20-30%,20<T≤25,20,,,
CNET - Lishen,Charge,30-40%,20<T≤25,20,,,
CNET - Lishen,Charge,40-50%,20<T≤25,20,,,
CNET - Lishen,Charge,50-60%,20<T≤25,20,,,
CNET - Lishen,Charge,60-70%,20<T≤25,20,,,
CNET - Lishen,Charge,70-80%,20<T≤25,20,,,
CNET - Lishen,Charge,80-90%,20<T≤25,20,,,
CNET - Lishen,Charge,90-95%,20<T≤25,20,,,
CNET - Lishen,Charge,95-100%,20<T≤25,20,,,
CNET - Lishen,Charge,0-10%,25<T≤30,25,,,
CNET - Lishen,Charge,10-20%,25<T≤30,25,,,
CNET - Lishen,Charge,20-30%,25<T≤30,25,,,
CNET - Lishen,Charge,30-40%,25<T≤30,25,,,
CNET - Lishen,Charge,40-50%,25<T≤30,25,,,
CNET - Lishen,Charge,50-60%,25<T≤30,25,,,
CNET - Lishen,Charge,60-70%,25<T≤30,25,,,
CNET - Lishen,Charge,70-80%,25<T≤30,25,,,
CNET - Lishen,Charge,80-90%,25<T≤30,25,,,
CNET - Lishen,Charge,90-95%,25<T≤30,25,,,
CNET - Lishen,Charge,95-100%,25<T≤30,25,,,
CNET - Lishen,Charge,0-10%,30<T≤35,30,,,
CNET - Lishen,Charge,10-20%,30<T≤35,30,,,
CNET - Lishen,Charge,20-30%,30<T≤35,30,,,
CNET - Lishen,Charge,30-40%,30<T≤35,30,,,
CNET - Lishen,Charge,40-50%,30<T≤35,30,,,
CNET - Lishen,Charge,50-60%,30<T≤35,30,,,
CNET - Lishen,Charge,60-70%,30<T≤35,30,,,
CNET - Lishen,Charge,70-80%,30<T≤35,30,,,
CNET - Lishen,Charge,80-90%,30<T≤35,30,,,
CNET - Lishen,Charge,90-95%,30<T≤35,30,,,
CNET - Lishen,Charge,95-100%,30<T≤35,30,,,
CNET - Lishen,Charge,0-10%,35<T≤40,35,,,
CNET - Lishen,Charge,10-20%,35<T≤40,35,,,
CNET - Lishen,Charge,20-30%,35<T≤40,35,,,
CNET - Lishen,Charge,30-40%,35<T≤40,35,,,
CNET - Lishen,Charge,40-50%,35<T≤40,35,,,
CNET - Lishen,Charge,50-60%,35<T≤40,35,,,
CNET - Lishen,Charge,60-70%,35<T≤40,35,,,
CNET - Lishen,Charge,70-80%,35<T≤40,35,,,
CNET - Lishen,Charge,80-90%,35<T≤40,35,,,
CNET - Lishen,Charge,90-95%,35<T≤40,35,,,
CNET - Lishen,Charge,95-100%,35<T≤40,35,,,
CNET - Lishen,Charge,0-10%,40<T≤45,40,,,
CNET - Lishen,Charge,10-20%,40<T≤45,40,,,
CNET - Lishen,Charge,20-30%,40<T≤45,40,,,
CNET - Lishen,Charge,30-40%,40<T≤45,40,,,
CNET - Lishen,Charge,40-50%,40<T≤45,40,,,
CNET - Lishen,Charge,50-60%,40<T≤45,40,,,
CNET - Lishen,Charge,60-70%,40<T≤45,40,,,
CNET - Lishen,Charge,70-80%,40<T≤45,40,,,
CNET - Lishen,Charge,80-90%,40<T≤45,40,,,
CNET - Lishen,Charge,90-95%,40<T≤45,40,,,
CNET - Lishen,Charge,95-100%,40<T≤45,40,,,
CNET - Lishen,Charge,0-10%,45<T≤50,45,,,
CNET - Lishen,Charge,10-20%,45<T≤50,45,,,
CNET - Lishen,Charge,20-30%,45<T≤50,45,,,
CNET - Lishen,Charge,30-40%,45<T≤50,45,,,
CNET - Lishen,Charge,40-50%,45<T≤50,45,,,
CNET - Lishen,Charge,50-60%,45<T≤50,45,,,
CNET - Lishen,Charge,60-70%,45<T≤50,45,,,
CNET - Lishen,Charge,70-80%,45<T≤50,45,,,
CNET - Lishen,Charge,80-90%,45<T≤50,45,,,
CNET - Lishen,Charge,90-95%,45<T≤50,45,,,
CNET - Lishen,Charge,95-100%,45<T≤50,45,,,
CNET - Lishen,Charge,0-10%,50<T≤55,50,,,
CNET - Lishen,Charge,10-20%,50<T≤55,50,,,
CNET - Lishen,Charge,20-30%,50<T≤55,50,,,
CNET - Lishen,Charge,30-40%,50<T≤55,50,,,
CNET - Lishen,Charge,40-50%,50<T≤55,50,,,
CNET - Lishen,Charge,50-60%,50<T≤55,50,,,
CNET - Lishen,Charge,60-70%,50<T≤55,50,,,
CNET - Lishen,Charge,70-80%,50<T≤55,50,,,
CNET - Lishen,Charge,80-90%,50<T≤55,50,,,
CNET - Lishen,Charge,90-95%,50<T≤55,50,,,
CNET - Lishen,Charge,95-100%,50<T≤55,50,,,
CNET - Lishen,Charge,0-10%,55<T≤60,55,,,
CNET - Lishen,Charge,10-20%,55<T≤60,55,,,
CNET - Lishen,Charge,20-30%,55<T≤60,55,,,
CNET - Lishen,Charge,30-40%,55<T≤60,55,,,
CNET - Lishen,Charge,40-50%,55<T≤60,55,,,
CNET - Lishen,Charge,50-60%,55<T≤60,55,,,
CNET - Lishen,Charge,60-70%,55<T≤60,55,,,
CNET - Lishen,Charge,70-80%,55<T≤60,55,,,
CNET - Lishen,Charge,80-90%,55<T≤60,55,,,
CNET - Lishen,Charge,90-95%,55<T≤60,55,,,
CNET - Lishen,Charge,95-100%,55<T≤60,55,,,
CNET - Lishen,Discharge,0-10%,-30≤T<-25,-30,,,
CNET - Lishen,Discharge,10-20%,-30≤T<-25,-30,,,
CNET - Lishen,Discharge,20-30%,-30≤T<-25,-30,,,
CNET - Lishen,Discharge,30-40%,-30≤T<-25,-30,,,
CNET - Lishen,Discharge,40-50%,-30≤T<-25,-30,,,
CNET - Lishen,Discharge,50-60%,-30≤T<-25,-30,,,
CNET - Lishen,Discharge,60-70%,-30≤T<-25,-30,,,
CNET - Lishen,Discharge,70-80%,-30≤T<-25,-30,,,
CNET - Lishen,Discharge,80-90%,-30≤T<-25,-30,,,
CNET - Lishen,Discharge,90-100%,-30≤T<-25,-30,,,
CNET - Lishen,Discharge,0-10%,-25≤T<-20,-25,,,
CNET - Lishen,Discharge,10-20%,-25≤T<-20,-25,,,
CNET - Lishen,Discharge,20-30%,-25≤T<-20,-25,,,
CNET - Lishen,Discharge,30-40%,-25≤T<-20,-25,,,
CNET - Lishen,Discharge,40-50%,-25≤T<-20,-25,,,
CNET - Lishen,Discharge,50-60%,-25≤T<-20,-25,,,
CNET - Lishen,Discharge,60-70%,-25≤T<-20,-25,,,
CNET - Lishen,Discharge,70-80%,-25≤T<-20,-25,,,
CNET - Lishen,Discharge,80-90%,-25≤T<-20,-25,,,
CNET - Lishen,Discharge,90-100%,-25≤T<-20,-25,,,
CNET - Lishen,Discharge,0-10%,-20≤T<-15,-20,,,
CNET - Lishen,Discharge,10-20%,-20≤T<-15,-20,,,
CNET - Lishen,Discharge,20-30%,-20≤T<-15,-20,,,
CNET - Lishen,Discharge,30-40%,-20≤T<-15,-20,,,
CNET - Lishen,Discharge,40-50%,-20≤T<-15,-20,,,
CNET - Lishen,Discharge,50-60%,-20≤T<-15,-20,,,
CNET - Lishen,Discharge,60-70%,-20≤T<-15,-20,,,
CNET - Lishen,Discharge,70-80%,-20≤T<-15,-20,,,
CNET - Lishen,Discharge,80-90%,-20≤T<-15,-20,,,
CNET - Lishen,Discharge,90-100%,-20≤T<-15,-20,,,
CNET - Lishen,Discharge,0-10%,-15≤T<-10,-15,,,
CNET - Lishen,Discharge,10-20%,-15≤T<-10,-15,,,
CNET - Lishen,Discharge,20-30%,-15≤T<-10,-15,,,
CNET - Lishen,Discharge,30-40%,-15≤T<-10,-15,,,
CNET - Lishen,Discharge,40-50%,-15≤T<-10,-15,,,
CNET - Lishen,Discharge,50-60%,-15≤T<-10,-15,,,
CNET - Lishen,Discharge,60-70%,-15≤T<-10,-15,,,
CNET - Lishen,Discharge,70-80%,-15≤T<-10,-15,,,
CNET - Lishen,Discharge,80-90%,-15≤T<-10,-15,,,
CNET - Lishen,Discharge,90-100%,-15≤T<-10,-15,,,
CNET - Lishen,Discharge,0-10%,-10≤T<-5,-10,,,
CNET - Lishen,Discharge,10-20%,-10≤T<-5,-10,,,
CNET - Lishen,Discharge,20-30%,-10≤T<-5,-10,,,
CNET - Lishen,Discharge,30-40%,-10≤T<-5,-10,,,
CNET - Lishen,Discharge,40-50%,-10≤T<-5,-10,,,
CNET - Lishen,Discharge,50-60%,-10≤T<-5,-10,,,
CNET - Lishen,Discharge,60-70%,-10≤T<-5,-10,,,
CNET - Lishen,Discharge,70-80%,-10≤T<-5,-10,,,
CNET - Lishen,Discharge,80-90%,-10≤T<-5,-10,,,
CNET - Lishen,Discharge,90-100%,-10≤T<-5,-10,,,
CNET - Lishen,Discharge,0-10%,-5≤T<0,-5,,,
CNET - Lishen,Discharge,10-20%,-5≤T<0,-5,,,
CNET - Lishen,Discharge,20-30%,-5≤T<0,-5,,,
CNET - Lishen,Discharge,30-40%,-5≤T<0,-5,,,
CNET - Lishen,Discharge,40-50%,-5≤T<0,-5,,,
CNET - Lishen,Discharge,50-60%,-5≤T<0,-5,,,
CNET - Lishen,Discharge,60-70%,-5≤T<0,-5,,,
CNET - Lishen,Discharge,70-80%,-5≤T<0,-5,,,
CNET - Lishen,Discharge,80-90%,-5≤T<0,-5,,,
CNET - Lishen,Discharge,90-100%,-5≤T<0,-5,,,
CNET - Lishen,Discharge,0-10%,0≤T<5,0,,,
CNET - Lishen,Discharge,10-20%,0≤T<5,0,,,
CNET - Lishen,Discharge,20-30%,0≤T<5,0,,,
CNET - Lishen,Discharge,30-40%,0≤T<5,0,,,
CNET - Lishen,Discharge,40-50%,0≤T<5,0,,,
CNET - Lishen,Discharge,50-60%,0≤T<5,0,,,
CNET - Lishen,Discharge,60-70%,0≤T<5,0,,,
CNET - Lishen,Discharge,70-80%,0≤T<5,0,,,
CNET - Lishen,Discharge,80-90%,0≤T<5,0,,,
CNET - Lishen,Discharge,90-100%,0≤T<5,0,,,
CNET - Lishen,Discharge,0-10%,5<T≤10,5,,,
CNET - Lishen,Discharge,10-20%,5<T≤10,5,,,
CNET - Lishen,Discharge,20-30%,5<T≤10,5,,,
CNET - Lishen,Discharge,30-40%,5<T≤10,5,,,
CNET - Lishen,Discharge,40-50%,5<T≤10,5,,,
CNET - Lishen,Discharge,50-60%,5<T≤10,5,,,
CNET - Lishen,Discharge,60-70%,5<T≤10,5,,,
CNET - Lishen,Discharge,70-80%,5<T≤10,5,,,
CNET - Lishen,Discharge,80-90%,5<T≤10,5,,,
CNET - Lishen,Discharge,90-100%,5<T≤10,5,,,
CNET - Lishen,Discharge,0-10%,10<T≤15,10,,,
CNET - Lishen,Discharge,10-20%,10<T≤15,10,,,
CNET - Lishen,Discharge,20-30%,10<T≤15,10,,,
